Nome,Data de Criação,Pull Requests Aceitas,Total de Releases,Última Atualização,Linguagem Primária,Issues Fechadas,Issues Abertas,Idade (anos),Dias desde última atualização,Taxa de Fechamento de Issues
react-spring,2018-03-07 15:39:32+00:00,429,50,2025-02-23 19:07:15+00:00,TypeScript,99,1,6.972602739726027,0,0.99
vuex,2015-07-16 04:21:26+00:00,656,51,2025-02-22 17:56:51+00:00,JavaScript,100,0,9.616438356164384,1,1.0
handson-ml2,2019-01-08 03:49:07+00:00,64,0,2025-02-23 19:55:20+00:00,Jupyter Notebook,88,12,6.131506849315069,0,0.88
llama3,2024-03-15 17:57:00+00:00,24,0,2025-02-23 18:19:57+00:00,Python,45,55,0.9452054794520548,0,0.45
machine-learning-for-software-engineers,2016-10-09 21:20:25+00:00,60,0,2025-02-23 09:53:02+00:00,,9,17,8.378082191780821,0,0.34615384615384615
android_guides,2013-06-19 10:24:45+00:00,10,0,2025-02-22 10:33:27+00:00,,79,21,11.69041095890411,1,0.79
plyr,2015-02-14 11:33:07+00:00,384,88,2025-02-23 20:27:43+00:00,JavaScript,91,9,10.032876712328767,0,0.91
Clone-Wars,2020-12-02 11:10:16+00:00,130,0,2025-02-23 14:31:52+00:00,,70,11,4.23013698630137,0,0.8641975308641975
Free-Certifications,2020-07-31 10:26:19+00:00,115,0,2025-02-23 20:19:39+00:00,,67,29,4.5698630136986305,0,0.6979166666666666
xxl-job,2015-11-28 12:59:34+00:00,109,36,2025-02-23 12:18:39+00:00,Java,99,1,9.246575342465754,0,0.99
puter,2024-03-03 01:44:32+00:00,476,8,2025-02-23 20:06:20+00:00,JavaScript,87,13,0.9780821917808219,0,0.87
UTM,2019-04-12 16:09:24+00:00,249,118,2025-02-23 20:23:15+00:00,Swift,95,5,5.873972602739726,0,0.95
spring-cloud-alibaba,2017-12-01 20:49:15+00:00,1063,47,2025-02-23 02:20:44+00:00,Java,99,1,7.235616438356164,0,0.99
react-three-fiber,2019-02-25 14:31:51+00:00,632,119,2025-02-23 20:03:59+00:00,TypeScript,100,0,6.0,0,1.0
async,2010-06-01 21:01:30+00:00,554,7,2025-02-21 21:32:32+00:00,JavaScript,100,0,14.742465753424657,1,1.0
ladybird,2024-05-30 09:18:10+00:00,2613,0,2025-02-23 17:46:24+00:00,C++,55,45,0.736986301369863,0,0.55
JavaScript30,2016-12-07 19:15:31+00:00,153,0,2025-02-23 17:50:56+00:00,HTML,0,0,8.219178082191782,0,
the-super-tiny-compiler,2016-03-11 04:19:18+00:00,20,0,2025-02-23 08:21:53+00:00,JavaScript,0,0,8.961643835616439,0,
trilium,2017-05-23 00:30:20+00:00,250,297,2025-02-23 20:42:15+00:00,JavaScript,93,7,7.761643835616439,0,0.93
immer,2017-12-29 12:25:47+00:00,374,109,2025-02-23 19:59:03+00:00,JavaScript,100,0,7.158904109589041,0,1.0
backbone,2010-09-30 19:41:28+00:00,880,0,2025-02-23 12:21:15+00:00,JavaScript,100,0,14.41095890410959,0,1.0
tinygrad,2020-10-18 16:23:12+00:00,6099,11,2025-02-23 18:23:18+00:00,Python,100,0,4.353424657534247,0,1.0
druid,2011-11-03 05:12:51+00:00,1453,51,2025-02-23 16:36:02+00:00,Java,100,0,13.317808219178081,0,1.0
cobalt,2022-07-08 18:12:55+00:00,201,0,2025-02-23 17:59:18+00:00,Svelte,93,7,2.632876712328767,0,0.93
DevToys,2021-09-29 01:40:41+00:00,498,38,2025-02-23 17:05:42+00:00,C#,90,10,3.4054794520547946,0,0.9
ChatGPT,2022-12-03 14:35:24+00:00,294,277,2025-02-23 18:03:15+00:00,Python,100,0,2.2273972602739724,0,1.0
fish-shell,2012-05-10 03:00:55+00:00,2006,45,2025-02-23 18:53:27+00:00,Rust,98,2,12.8,0,0.98
tuning_playbook,2023-01-18 23:32:32+00:00,14,0,2025-02-23 20:19:15+00:00,,34,9,2.0986301369863014,0,0.7906976744186046
Complete-Python-3-Bootcamp,2018-02-12 19:30:10+00:00,12,0,2025-02-23 15:12:44+00:00,Jupyter Notebook,73,27,7.035616438356165,0,0.73
tokio,2016-09-09 22:31:36+00:00,3443,126,2025-02-23 18:46:13+00:00,Rust,100,0,8.46027397260274,0,1.0
nginxconfig.io,2018-01-05 14:21:14+00:00,191,0,2025-02-23 09:44:51+00:00,JavaScript,89,11,7.13972602739726,0,0.89
filebrowser,2015-09-11 21:21:58+00:00,526,62,2025-02-23 18:27:58+00:00,Go,100,0,9.457534246575342,0,1.0
stb,2014-05-25 16:51:23+00:00,285,0,2025-02-23 20:54:41+00:00,C,98,2,10.758904109589041,0,0.98
reverse-interview,2019-09-08 13:38:40+00:00,75,0,2025-02-23 13:57:59+00:00,,18,7,5.465753424657534,0,0.72
data-science-ipython-notebooks,2015-01-23 19:38:29+00:00,31,0,2025-02-23 17:56:30+00:00,Python,22,19,10.093150684931507,0,0.5365853658536586
viper,2014-04-02 14:33:33+00:00,487,32,2025-02-23 16:31:26+00:00,Go,77,23,10.904109589041095,0,0.77
os-tutorial,2014-09-29 08:39:34+00:00,11,0,2025-02-23 20:11:30+00:00,C,65,35,10.41095890410959,0,0.65
mantine,2021-01-07 14:02:19+00:00,1364,252,2025-02-23 20:57:04+00:00,TypeScript,100,0,4.131506849315069,0,1.0
cursor,2023-03-12 00:19:42+00:00,46,0,2025-02-23 20:56:42+00:00,,99,1,1.9561643835616438,0,0.99
react-select,2014-08-26 04:27:45+00:00,1051,59,2025-02-22 22:43:04+00:00,TypeScript,100,0,10.504109589041096,0,1.0
xstate,2015-09-14 15:04:15+00:00,1908,400,2025-02-23 11:21:21+00:00,TypeScript,100,0,9.452054794520548,0,1.0
xyflow,2019-07-15 14:47:30+00:00,1249,294,2025-02-23 18:36:52+00:00,TypeScript,100,0,5.616438356164384,0,1.0
glances,2011-12-04 08:49:15+00:00,710,49,2025-02-23 18:15:03+00:00,Python,100,0,13.232876712328768,0,1.0
aider,2023-05-09 18:57:49+00:00,184,81,2025-02-23 20:28:39+00:00,Python,98,2,1.7972602739726027,0,0.98
medusa,2020-01-18 13:39:04+00:00,6584,113,2025-02-23 20:46:56+00:00,TypeScript,100,0,5.104109589041096,0,1.0
waifu2x,2015-05-17 07:29:15+00:00,68,3,2025-02-23 13:19:43+00:00,Lua,76,24,9.780821917808218,0,0.76
GPT_API_free,2023-04-23 12:42:08+00:00,1,0,2025-02-23 19:36:00+00:00,Python,100,0,1.841095890410959,0,1.0
Charts,2015-03-20 10:49:12+00:00,418,38,2025-02-22 16:38:33+00:00,Swift,95,5,9.93972602739726,1,0.95
mobx,2015-03-14 14:31:38+00:00,1143,112,2025-02-22 20:31:23+00:00,TypeScript,100,0,9.956164383561644,1,1.0
applied-ml,2020-07-04 18:57:47+00:00,208,0,2025-02-23 14:18:49+00:00,,22,2,4.6438356164383565,0,0.9166666666666666
restic,2014-04-27 14:07:58+00:00,2127,47,2025-02-23 20:06:33+00:00,Go,98,2,10.835616438356164,0,0.98
jan,2023-08-17 02:17:10+00:00,1970,73,2025-02-23 19:04:18+00:00,TypeScript,100,0,1.5232876712328767,0,1.0
90DaysOfDevOps,2021-12-26 13:55:18+00:00,357,2,2025-02-23 11:35:53+00:00,Shell,80,9,3.164383561643836,0,0.898876404494382
ink,2017-06-12 06:12:28+00:00,213,53,2025-02-23 18:27:14+00:00,TypeScript,97,3,7.706849315068493,0,0.97
DeepFaceLive,2020-12-15 12:19:22+00:00,13,35,2025-02-23 12:22:48+00:00,Python,99,1,4.1945205479452055,0,0.99
diffusers,2022-05-30 16:04:02+00:00,4343,81,2025-02-23 20:51:12+00:00,Python,99,1,2.73972602739726,0,0.99
vhr,2018-01-04 08:57:51+00:00,1,0,2025-02-23 14:23:15+00:00,Java,62,38,7.142465753424657,0,0.62
gitbook,2014-03-31 03:01:56+00:00,719,21,2025-02-23 20:04:54+00:00,TypeScript,100,0,10.90958904109589,0,1.0
hosts,2012-04-12 20:22:50+00:00,476,731,2025-02-23 20:32:49+00:00,Python,99,1,12.876712328767123,0,0.99
yapi,2016-05-30 09:09:09+00:00,141,1,2025-02-23 11:45:26+00:00,JavaScript,97,3,8.742465753424657,0,0.97
CLIP,2020-12-16 11:24:42+00:00,28,0,2025-02-23 17:27:09+00:00,Jupyter Notebook,91,9,4.191780821917808,0,0.91
helm,2015-10-06 01:07:32+00:00,3853,204,2025-02-23 19:51:43+00:00,Go,100,0,9.391780821917807,0,1.0
textual,2021-04-08 15:24:47+00:00,2022,166,2025-02-23 15:17:25+00:00,Python,100,0,3.882191780821918,0,1.0
Daily-Interview-Question,2019-01-19 10:49:00+00:00,15,0,2025-02-23 09:00:36+00:00,JavaScript,36,64,6.101369863013699,0,0.36
vnpy,2015-03-02 03:36:58+00:00,1043,62,2025-02-23 18:45:46+00:00,Python,100,0,9.98904109589041,0,1.0
ResumeSample,2014-09-08 08:08:13+00:00,2,0,2025-02-23 13:01:33+00:00,,0,0,10.468493150684932,0,
python-fire,2017-02-21 21:35:07+00:00,118,11,2025-02-23 19:47:21+00:00,Python,81,19,8.008219178082191,0,0.81
motion,2018-11-16 09:48:38+00:00,971,0,2025-02-23 20:19:54+00:00,TypeScript,100,0,6.276712328767124,0,1.0
underscore,2009-10-25 18:31:06+00:00,746,0,2025-02-23 14:54:16+00:00,JavaScript,100,0,15.342465753424657,0,1.0
Python-programming-exercises,2012-06-14 07:56:46+00:00,0,0,2025-02-23 17:38:05+00:00,,17,68,12.704109589041096,0,0.2
Xray-core,2020-11-09 11:23:10+00:00,851,78,2025-02-23 19:15:33+00:00,Go,100,0,4.293150684931507,0,1.0
aos,2015-07-09 17:49:00+00:00,38,0,2025-02-23 20:10:30+00:00,JavaScript,100,0,9.635616438356164,0,1.0
weui,2014-12-18 04:09:54+00:00,203,51,2025-02-23 12:02:57+00:00,HTML,100,0,10.191780821917808,0,1.0
Jobs_Applier_AI_Agent_AIHawk,2024-08-04 12:15:06+00:00,185,0,2025-02-23 20:48:06+00:00,Python,100,0,0.5561643835616439,0,1.0
Retrieval-based-Voice-Conversion-WebUI,2023-03-27 09:59:10+00:00,477,7,2025-02-23 20:22:45+00:00,Python,92,8,1.915068493150685,0,0.92
mindsdb,2018-08-02 17:56:45+00:00,4798,283,2025-02-23 11:54:11+00:00,Python,100,0,6.567123287671233,0,1.0
TrackersListCollection,2019-10-03 15:55:07+00:00,5,0,2025-02-23 18:12:40+00:00,,0,0,5.397260273972603,0,
ghostty,2022-03-29 17:38:26+00:00,2004,1,2025-02-23 20:27:14+00:00,Zig,98,2,2.9095890410958902,0,0.98
it-tools,2020-04-05 11:50:24+00:00,489,10,2025-02-23 20:46:50+00:00,Vue,70,30,4.890410958904109,0,0.7
dragonfly,2021-12-11 10:00:42+00:00,2741,91,2025-02-23 20:49:51+00:00,C++,97,3,3.2054794520547945,0,0.97
Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,2013-01-14 15:46:28+00:00,243,0,2025-02-23 12:14:06+00:00,Jupyter Notebook,51,49,12.117808219178082,0,0.51
awesome-sysadmin,2014-12-23 08:41:22+00:00,317,0,2025-02-23 20:38:26+00:00,,86,14,10.178082191780822,0,0.86
AdGuardHome,2016-07-06 10:31:47+00:00,122,195,2025-02-23 20:56:49+00:00,Go,97,3,8.64109589041096,0,0.97
dnSpy,2015-07-01 16:05:10+00:00,53,1,2025-02-23 19:38:55+00:00,C#,0,0,9.657534246575343,0,
mongoose,2010-04-06 21:39:05+00:00,3252,176,2025-02-23 20:16:49+00:00,JavaScript,100,0,14.893150684931507,0,1.0
firecracker,2017-10-19 06:18:47+00:00,2918,75,2025-02-23 20:26:02+00:00,Rust,100,0,7.353424657534247,0,1.0
JCSprout,2017-12-17 09:06:50+00:00,69,0,2025-02-22 12:03:32+00:00,Java,59,30,7.191780821917808,1,0.6629213483146067
Tvlist-awesome-m3u-m3u8,2017-02-18 03:59:25+00:00,1,0,2025-02-23 17:05:02+00:00,,47,23,8.01917808219178,0,0.6714285714285714
commander.js,2011-08-14 21:33:58+00:00,784,82,2025-02-23 07:17:25+00:00,JavaScript,100,0,13.536986301369863,0,1.0
crewAI,2023-10-27 03:26:59+00:00,572,76,2025-02-23 20:53:02+00:00,Python,100,0,1.3287671232876712,0,1.0
turborepo,2021-10-05 17:37:11+00:00,5758,464,2025-02-23 12:11:31+00:00,Rust,100,0,3.389041095890411,0,1.0
Web,2017-01-03 11:44:33+00:00,0,0,2025-02-23 18:42:32+00:00,,85,15,8.145205479452056,0,0.85
python-telegram-bot,2015-07-07 15:30:39+00:00,1527,121,2025-02-23 19:25:58+00:00,Python,100,0,9.64109589041096,0,1.0
tdesktop,2014-05-02 12:36:31+00:00,1629,770,2025-02-23 18:16:51+00:00,C++,99,1,10.821917808219178,0,0.99
firecrawl,2024-04-15 21:02:29+00:00,449,12,2025-02-23 20:31:45+00:00,TypeScript,100,0,0.8602739726027397,0,1.0
swagger-ui,2011-07-15 22:56:39+00:00,3206,351,2025-02-23 20:19:58+00:00,JavaScript,100,0,13.61917808219178,0,1.0
legacy-homebrew,2009-05-20 19:38:37+00:00,222,0,2025-02-23 12:24:28+00:00,,100,0,15.775342465753425,0,1.0
codemirror5,2011-01-14 13:44:03+00:00,594,173,2025-02-23 11:35:51+00:00,JavaScript,100,0,14.12054794520548,0,1.0
redash,2013-10-28 13:19:39+00:00,3222,99,2025-02-23 18:02:58+00:00,Python,85,15,11.331506849315069,0,0.85
coder2gwy,2020-12-30 14:40:50+00:00,2,0,2025-02-23 16:05:24+00:00,,19,81,4.153424657534247,0,0.19
wails,2018-12-15 23:14:06+00:00,1377,227,2025-02-23 20:28:49+00:00,Go,100,0,6.1945205479452055,0,1.0
ace,2010-10-27 10:43:36+00:00,1855,97,2025-02-23 20:48:56+00:00,JavaScript,99,1,14.336986301369864,0,0.99
Avalonia,2013-12-05 20:13:21+00:00,5099,98,2025-02-23 20:42:36+00:00,C#,100,0,11.227397260273973,0,1.0
rethinkdb,2012-10-30 05:37:47+00:00,460,72,2025-02-23 14:40:11+00:00,C++,99,1,12.326027397260274,0,0.99
headlessui,2020-09-16 09:53:09+00:00,590,120,2025-02-23 18:53:12+00:00,TypeScript,100,0,4.441095890410959,0,1.0
kit,2015-02-03 00:01:19+00:00,479,13,2025-02-23 13:24:15+00:00,Go,99,1,10.063013698630137,0,0.99
angular-cli,2015-06-04 19:49:37+00:00,11065,795,2025-02-23 19:35:29+00:00,TypeScript,100,0,9.73150684931507,0,1.0
rust-course,2018-08-07 05:01:21+00:00,749,0,2025-02-23 17:07:25+00:00,Rust,88,12,6.553424657534246,0,0.88
mongo,2009-01-15 16:15:18+00:00,125,0,2025-02-23 19:23:48+00:00,C++,0,0,16.117808219178084,0,
anoma,2021-02-02 10:00:16+00:00,720,7,2025-02-23 20:34:33+00:00,Elixir,100,0,4.06027397260274,0,1.0
k6,2016-03-21 15:30:24+00:00,1921,68,2025-02-23 18:49:18+00:00,Go,100,0,8.934246575342465,0,1.0
vue-vben-admin,2020-07-11 02:29:21+00:00,1426,54,2025-02-23 15:48:49+00:00,Vue,100,0,4.624657534246575,0,1.0
Faker,2011-10-14 22:49:02+00:00,823,12,2025-02-23 09:29:13+00:00,PHP,99,1,13.36986301369863,0,0.99
taichi,2016-11-24 10:00:05+00:00,5154,117,2025-02-23 11:31:19+00:00,C++,100,0,8.254794520547945,0,1.0
gitflow,2010-01-20 23:14:12+00:00,36,0,2025-02-23 05:23:08+00:00,Shell,69,31,15.101369863013698,0,0.69
openssl,2013-01-15 22:34:48+00:00,144,274,2025-02-23 16:20:17+00:00,C,100,0,12.112328767123287,0,1.0
hangzhou_house_knowledge,2018-02-24 01:54:18+00:00,6,0,2025-02-23 11:55:23+00:00,CSS,47,53,7.002739726027397,0,0.47
data-engineer-handbook,2023-11-19 19:47:41+00:00,141,0,2025-02-23 20:19:14+00:00,Jupyter Notebook,35,9,1.2657534246575342,0,0.7954545454545454
duckdb,2018-06-26 15:04:45+00:00,7120,46,2025-02-23 18:21:50+00:00,C++,99,1,6.668493150684932,0,0.99
fastai,2017-09-09 17:43:36+00:00,1683,55,2025-02-23 19:24:15+00:00,Jupyter Notebook,100,0,7.463013698630137,0,1.0
xgboost,2014-02-06 17:28:03+00:00,4686,62,2025-02-23 18:38:05+00:00,C++,100,0,11.054794520547945,0,1.0
react-virtualized,2015-11-03 00:48:07+00:00,454,6,2025-02-23 13:23:58+00:00,JavaScript,100,0,9.315068493150685,0,1.0
so-vits-svc,2023-03-10 09:31:09+00:00,153,0,2025-02-23 14:00:56+00:00,Python,88,12,1.9616438356164383,0,0.88
Rectangle,2019-06-21 21:34:53+00:00,252,89,2025-02-23 16:29:48+00:00,Swift,99,1,5.67945205479452,0,0.99
vagrant,2010-01-21 08:34:27+00:00,2712,134,2025-02-23 20:32:23+00:00,Ruby,100,0,15.101369863013698,0,1.0
30-Days-Of-React,2020-09-29 13:38:54+00:00,10,0,2025-02-23 07:44:07+00:00,JavaScript,18,59,4.405479452054794,0,0.23376623376623376
drizzle-orm,2021-06-24 09:03:05+00:00,565,128,2025-02-23 20:07:05+00:00,TypeScript,86,14,3.671232876712329,0,0.86
nodemon,2010-10-03 12:50:52+00:00,308,102,2025-02-22 20:30:35+00:00,JavaScript,100,0,14.402739726027397,1,1.0
cascadia-code,2019-07-10 22:50:20+00:00,84,20,2025-02-23 20:02:32+00:00,Python,94,6,5.627397260273972,0,0.94
vscodium,2018-08-13 14:26:58+00:00,486,212,2025-02-23 19:58:34+00:00,Shell,100,0,6.536986301369863,0,1.0
srs,2015-04-29 06:59:32+00:00,465,66,2025-02-23 18:37:18+00:00,C++,100,0,9.830136986301369,0,1.0
create-t3-app,2022-05-24 13:31:01+00:00,1087,135,2025-02-23 16:11:22+00:00,TypeScript,100,0,2.756164383561644,0,1.0
spleeter,2019-09-26 15:40:46+00:00,51,2,2025-02-23 19:55:51+00:00,Python,98,2,5.416438356164384,0,0.98
kitty,2016-10-16 14:48:28+00:00,1079,121,2025-02-23 16:56:23+00:00,Python,100,0,8.361643835616439,0,1.0
GoodbyeDPI,2017-05-16 18:48:52+00:00,24,30,2025-02-23 19:07:29+00:00,C,83,17,7.780821917808219,0,0.83
the_silver_searcher,2011-11-19 19:50:47+00:00,399,0,2025-02-23 15:13:26+00:00,C,84,16,13.273972602739725,0,0.84
khoj,2021-08-16 01:48:44+00:00,446,127,2025-02-23 20:14:29+00:00,Python,97,3,3.526027397260274,0,0.97
MinerU,2024-02-29 08:52:34+00:00,597,91,2025-02-23 19:41:45+00:00,Python,99,1,0.9863013698630136,0,0.99
Detectron,2017-10-05 17:32:00+00:00,0,0,2025-02-23 20:26:45+00:00,Python,84,16,7.391780821917808,0,0.84
quasar,2015-10-05 15:45:36+00:00,3633,989,2025-02-23 09:25:06+00:00,JavaScript,100,0,9.394520547945206,0,1.0
miaosha,2018-09-14 04:36:24+00:00,20,0,2025-02-22 08:10:10+00:00,Java,80,2,6.449315068493151,1,0.975609756097561
nprogress,2013-08-20 13:58:02+00:00,34,7,2025-02-22 12:27:06+00:00,JavaScript,37,63,11.520547945205479,1,0.37
ChatDev,2023-08-28 02:18:13+00:00,110,9,2025-02-23 15:30:04+00:00,Python,99,1,1.4931506849315068,0,0.99
emscripten,2011-02-12 05:23:30+00:00,11565,0,2025-02-23 17:16:54+00:00,C++,99,1,14.04109589041096,0,0.99
cmder,2013-07-09 07:44:22+00:00,430,34,2025-02-23 15:59:33+00:00,C++,100,0,11.635616438356164,0,1.0
Signal-Android,2011-12-15 20:01:12+00:00,238,81,2025-02-23 20:39:40+00:00,Kotlin,100,0,13.202739726027398,0,1.0
awesome-electron,2015-04-23 11:48:53+00:00,268,0,2025-02-23 19:55:54+00:00,,42,2,9.846575342465753,0,0.9545454545454546
jumpserver,2014-07-04 03:54:59+00:00,7013,240,2025-02-23 15:47:15+00:00,Python,100,0,10.64931506849315,0,1.0
nginx,2015-06-23 10:26:27+00:00,56,4,2025-02-23 13:02:27+00:00,C,65,35,9.67945205479452,0,0.65
fastText,2016-07-16 13:38:42+00:00,12,4,2025-02-23 11:57:13+00:00,HTML,98,2,8.613698630136986,0,0.98
ExplorerPatcher,2021-08-09 14:17:24+00:00,15,287,2025-02-23 15:04:20+00:00,C,100,0,3.5452054794520547,0,1.0
lottie-ios,2016-10-06 22:38:38+00:00,719,69,2025-02-23 20:22:55+00:00,Swift,100,0,8.386301369863014,0,1.0
next-auth,2018-01-27 12:28:16+00:00,2177,1000,2025-02-23 20:38:34+00:00,TypeScript,100,0,7.079452054794521,0,1.0
darknet,2014-04-11 07:59:16+00:00,10,0,2025-02-23 04:39:07+00:00,C,27,73,10.87945205479452,0,0.27
awesome-vscode,2016-02-07 23:02:45+00:00,243,0,2025-02-23 20:51:02+00:00,JavaScript,26,24,9.04931506849315,0,0.52
hacker-laws,2018-01-25 03:46:34+00:00,180,1,2025-02-23 20:48:52+00:00,Shell,40,60,7.0849315068493155,0,0.4
ItChat,2016-01-19 07:49:48+00:00,29,13,2025-02-23 14:44:04+00:00,Python,99,1,9.104109589041096,0,0.99
select2,2012-03-04 18:43:12+00:00,713,29,2025-02-23 16:33:20+00:00,JavaScript,100,0,12.983561643835616,0,1.0
go-patterns,2015-12-14 22:05:06+00:00,10,0,2025-02-23 20:32:23+00:00,Go,13,17,9.2,0,0.43333333333333335
DeepSpeech,2016-06-02 15:04:53+00:00,1338,105,2025-02-23 18:41:53+00:00,C++,100,0,8.734246575342466,0,1.0
fonts,2012-12-19 13:31:50+00:00,75,1,2025-02-23 11:56:36+00:00,Shell,36,64,12.189041095890412,0,0.36
table,2016-10-20 17:25:08+00:00,960,267,2025-02-23 17:26:36+00:00,TypeScript,100,0,8.35068493150685,0,1.0
everyone-can-use-english,2019-03-15 16:33:53+00:00,455,46,2025-02-23 17:29:42+00:00,TypeScript,91,9,5.950684931506849,0,0.91
refined-github,2016-02-15 16:45:02+00:00,3315,166,2025-02-23 19:56:38+00:00,TypeScript,100,0,9.03013698630137,0,1.0
setup-ipsec-vpn,2016-01-07 16:44:12+00:00,44,0,2025-02-23 13:46:30+00:00,Shell,100,0,9.136986301369863,0,1.0
Telegram,2013-10-25 14:08:10+00:00,20,95,2025-02-23 17:39:14+00:00,Java,0,0,11.33972602739726,0,
fyne,2018-02-04 22:07:16+00:00,1873,49,2025-02-23 08:20:57+00:00,Go,94,6,7.054794520547945,0,0.94
awesome-datascience,2014-07-05 07:07:43+00:00,364,11,2025-02-23 13:07:05+00:00,,59,1,10.646575342465754,0,0.9833333333333333
fastjson,2011-11-03 06:58:52+00:00,418,84,2025-02-21 10:36:54+00:00,Java,100,0,13.317808219178081,2,1.0
iced,2019-07-15 22:34:46+00:00,980,17,2025-02-23 17:25:46+00:00,Rust,88,12,5.6136986301369864,0,0.88
fetch,2014-10-13 00:26:19+00:00,197,56,2025-02-23 14:23:48+00:00,JavaScript,100,0,10.372602739726027,0,1.0
llm.c,2024-04-08 16:58:11+00:00,310,0,2025-02-23 18:12:24+00:00,Cuda,48,52,0.8794520547945206,0,0.48
awesome-actions,2018-10-17 17:53:45+00:00,445,0,2025-02-23 20:20:32+00:00,,27,14,6.358904109589041,0,0.6585365853658537
Modernizr,2009-09-25 20:13:23+00:00,811,27,2025-02-21 23:11:56+00:00,JavaScript,99,1,15.424657534246576,1,0.99
fe-interview,2019-04-17 03:05:58+00:00,8,2,2025-02-23 11:35:41+00:00,JavaScript,0,100,5.86027397260274,0,0.0
